year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12380	1	316	Jacksonville	20		Adams, Jake		Fr	0	0
2016	12380	1	316	Jacksonville	55		Andrake, Derek		Sr	0	0
2016	12380	1	316	Jacksonville	8	1754560.0	Applegate, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754560.0	Fr	1	1
2016	12380	1	316	Jacksonville	45	1424747.0	Bannister, Ray	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1424747.0	Sr	1	1
2016	12380	1	316	Jacksonville	3	1655877.0	Beville, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655877.0	So	1	0
2016	12380	1	316	Jacksonville	9	1424669.0	Cannon, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1424669.0	Sr	1	1
2016	12380	1	316	Jacksonville	5	1528613.0	Charles, Brady	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1528613.0	Jr	1	0
2016	12380	1	316	Jacksonville	33		Cogan, Will		Fr	0	0
2016	12380	1	316	Jacksonville	36	1424715.0	Collins, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1424715.0	Sr	1	0
2016	12380	1	316	Jacksonville	21		Crotty, Zach		Fr	0	0
2016	12380	1	316	Jacksonville	46		Diggle, Michael		Sr	0	0
2016	12380	1	316	Jacksonville	28		Dovan, Sam		Fr	0	0
2016	12380	1	316	Jacksonville	19	1655880.0	Dowd, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655880.0	So	0	0
2016	12380	1	316	Jacksonville	25	1765723.0	Ewert, Shawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765723.0	N/A	1	1
2016	12380	1	316	Jacksonville	24	1655882.0	Forbes, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655882.0	So	1	0
2016	12380	1	316	Jacksonville	50	1754574.0	Ford, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754574.0	Fr	1	1
2016	12380	1	316	Jacksonville	54		Gatison, Blake		Jr	0	0
2016	12380	1	316	Jacksonville	30	1655887.0	Gleichenhaus, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655887.0	So	1	1
2016	12380	1	316	Jacksonville	4	1528601.0	Graham, Doran	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1528601.0	Jr	1	1
2016	12380	1	316	Jacksonville	18	1424750.0	Harding, Jet	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1424750.0	Sr	1	0
2016	12380	1	316	Jacksonville	26	1655884.0	Hartong, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655884.0	Fr	0	0
2016	12380	1	316	Jacksonville	16	1754564.0	Joe, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754564.0	Jr	1	0
2016	12380	1	316	Jacksonville	10	1754561.0	Jollow, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754561.0	Fr	1	0
2016	12380	1	316	Jacksonville	2	1655876.0	Koorbusch, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655876.0	So	0	0
2016	12380	1	316	Jacksonville	14		La Vangie, Hayden		Fr	0	0
2016	12380	1	316	Jacksonville	11	1528604.0	Milanes, Fernando	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1528604.0	Jr	1	0
2016	12380	1	316	Jacksonville	22	1424636.0	Miller, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1424636.0	Sr	1	1
2016	12380	1	316	Jacksonville	27		Moore, Brady		Fr	0	0
2016	12380	1	316	Jacksonville	7		Moran, Justin		Fr	0	0
2016	12380	1	316	Jacksonville	23		Parker, Mitchell		Jr	0	0
2016	12380	1	316	Jacksonville	17	1424628.0	Rohlin, Dakota	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1424628.0	Sr	1	1
2016	12380	1	316	Jacksonville	41	1655889.0	Ryan, Pat	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1655889.0	Sr	0	0
2016	12380	1	316	Jacksonville	53	1528615.0	Sherwood, Addison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1528615.0	Jr	0	0
2016	12380	1	316	Jacksonville	1		Swaby, Tim		Jr	0	0
2016	12380	1	316	Jacksonville	15	1528603.0	Thurmond, E.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1528603.0	Jr	1	1
2016	12380	1	316	Jacksonville	44	1754572.0	Tyler, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754572.0	Fr	1	0
2016	12380	1	316	Jacksonville	42	1754571.0	Wharton, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754571.0	Fr	1	0
2016	12380	1	316	Jacksonville	13	1754562.0	York, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1754562.0	So	1	0
2016	12380	1	721	Air Force	41	1538723.0	Accardi, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538723.0	Jr	0	0
2016	12380	1	721	Air Force	51	1538724.0	Albyn, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538724.0	Jr	0	0
2016	12380	1	721	Air Force	26	1428715.0	Allen, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428715.0	Sr	1	1
2016	12380	1	721	Air Force	19	1538725.0	Anigian, Barrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538725.0	Jr	0	0
2016	12380	1	721	Air Force	22	1428714.0	Brown, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428714.0	Sr	0	0
2016	12380	1	721	Air Force	29	1538727.0	Carr, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538727.0	Jr	0	0
2016	12380	1	721	Air Force	35	1765668.0	Carter, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765668.0	N/A	1	1
2016	12380	1	721	Air Force	33	1428719.0	Coleman, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428719.0	Sr	0	0
2016	12380	1	721	Air Force	9	1428721.0	Collier, Shelton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428721.0	Sr	0	0
2016	12380	1	721	Air Force	50	1428728.0	Duenes, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428728.0	Sr	1	0
2016	12380	1	721	Air Force	38	1765669.0	Ekpenyong, Malik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765669.0	N/A	1	0
2016	12380	1	721	Air Force	11	1656150.0	Forrest, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656150.0	So	0	0
2016	12380	1	721	Air Force	16	1656153.0	Goldstein, Chuck	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656153.0	So	0	0
2016	12380	1	721	Air Force	6	1428725.0	Gouchoe, Doug	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428725.0	Sr	1	1
2016	12380	1	721	Air Force	37	1656159.0	Gould, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656159.0	So	1	1
2016	12380	1	721	Air Force	33	1765667.0	Harper, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765667.0	N/A	1	0
2016	12380	1	721	Air Force	0	1765666.0	Hemme, Jeremiah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765666.0	N/A	1	0
2016	12380	1	721	Air Force	4	1656148.0	Hruby, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656148.0	So	1	1
2016	12380	1	721	Air Force	45	1765670.0	Jones, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765670.0	N/A	1	1
2016	12380	1	721	Air Force	34	1656157.0	LaVine, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656157.0	So	1	1
2016	12380	1	721	Air Force	24	1656154.0	Larkin, Sheamus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656154.0	So	0	0
2016	12380	1	721	Air Force	23	1428724.0	Leathers, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428724.0	Sr	1	0
2016	12380	1	721	Air Force	48	1428726.0	Lindell, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428726.0	Sr	1	0
2016	12380	1	721	Air Force	7	1656149.0	Matarazzo, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656149.0	So	1	0
2016	12380	1	721	Air Force	27	1428716.0	Morgan, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428716.0	Sr	0	0
2016	12380	1	721	Air Force	32	1538733.0	Payne, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538733.0	Jr	1	0
2016	12380	1	721	Air Force	42	1656160.0	Radjenovich, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656160.0	So	1	0
2016	12380	1	721	Air Force	10	1538734.0	Rose, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538734.0	Jr	0	0
2016	12380	1	721	Air Force	46		Rothstein, Casey		So	0	0
2016	12380	1	721	Air Force	30	1656156.0	Siegel, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656156.0	So	0	0
2016	12380	1	721	Air Force	8	1538736.0	Smith, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538736.0	Jr	1	0
2016	12380	1	721	Air Force	35	1538737.0	Snyder, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538737.0	Jr	0	0
2016	12380	1	721	Air Force	40	1538738.0	Swartzman, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538738.0	Jr	1	0
2016	12380	1	721	Air Force	36	1656158.0	Tien, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656158.0	So	1	1
2016	12380	1	721	Air Force	44	1538739.0	Toscano, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538739.0	Jr	0	0
2016	12380	1	721	Air Force	13	1656152.0	Valentine, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656152.0	So	0	0
2016	12380	1	721	Air Force	12	1656151.0	Walsch, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656151.0	So	1	1
2016	12380	1	721	Air Force	28	1538740.0	Ward, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1538740.0	Jr	1	0
2016	12380	1	721	Air Force	20	1428713.0	Warden, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1428713.0	Sr	1	1
2016	12380	1	721	Air Force	25	1656155.0	Warmolts, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1656155.0	So	0	0
2016	12380	1	721	Air Force	49	1765671.0	Wheeler, Roman	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1765671.0	N/A	1	0
2016	12380	1	741	VMI	24	1432548.0	Amato, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432548.0	Sr	0	0
2016	12380	1	741	VMI	30	1539454.0	Brown, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539454.0	Jr	0	0
2016	12380	1	741	VMI	18	1432550.0	Bull, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432550.0	Sr	0	0
2016	12380	1	741	VMI	36	1671988.0	Byrnes, Conor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1671988.0	Fr	0	0
2016	12380	1	741	VMI	21	1657750.0	Callan, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657750.0	Fr	0	0
2016	12380	1	741	VMI	8	1539455.0	DiGiacomo, Frank	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539455.0	Jr	0	0
2016	12380	1	741	VMI	11	1539456.0	Dodd, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539456.0	Jr	0	0
2016	12380	1	741	VMI	34	1657753.0	Eibl, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657753.0	Fr	0	0
2016	12380	1	741	VMI	21	1539457.0	Ferrel, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539457.0	Jr	0	0
2016	12380	1	741	VMI	13	1539458.0	Funaro, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539458.0	Jr	0	0
2016	12380	1	741	VMI	36		Givens, Andrew		Jr	0	0
2016	12380	1	741	VMI	35	1671217.0	Hesse, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1671217.0	Fr	0	0
2016	12380	1	741	VMI	33	1432556.0	Hine, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432556.0	Sr	0	0
2016	12380	1	741	VMI	40	1432557.0	Huger, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432557.0	Sr	0	0
2016	12380	1	741	VMI	3	1539463.0	Hutwelker, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539463.0	Jr	0	0
2016	12380	1	741	VMI	27	1539459.0	Izzo, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539459.0	Jr	0	0
2016	12380	1	741	VMI	12	1539460.0	Kettle, Kasey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539460.0	Jr	0	0
2016	12380	1	741	VMI	37	1657754.0	Kraemer, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657754.0	Fr	0	0
2016	12380	1	741	VMI	32	1657752.0	Lalicker, Colby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657752.0	Fr	0	0
2016	12380	1	741	VMI	41	1432560.0	Marinacci, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432560.0	Sr	0	0
2016	12380	1	741	VMI	44	1539461.0	Mattice, Dale	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539461.0	Jr	0	0
2016	12380	1	741	VMI	39	1539464.0	McCarthy, Hunt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539464.0	Jr	0	0
2016	12380	1	741	VMI	25	1539465.0	McMahon, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539465.0	Jr	0	0
2016	12380	1	741	VMI	41	1668215.0	Moore, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1668215.0	Fr	0	0
2016	12380	1	741	VMI	6	1539466.0	Nardella, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539466.0	Jr	0	0
2016	12380	1	741	VMI	25	1668213.0	Nelms, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1668213.0	Fr	0	0
2016	12380	1	741	VMI	45	1668216.0	Nofi, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1668216.0	Fr	0	0
2016	12380	1	741	VMI	6	1657748.0	Riccadonna, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657748.0	Fr	0	0
2016	12380	1	741	VMI	14	1657749.0	Sanders, Wesley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657749.0	Fr	0	0
2016	12380	1	741	VMI	4	1657746.0	Santos, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657746.0	Fr	0	0
2016	12380	1	741	VMI	28	1539467.0	Shaver, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539467.0	Jr	0	0
2016	12380	1	741	VMI	38	1668214.0	Shaver, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1668214.0	Fr	0	0
2016	12380	1	741	VMI	5	1657747.0	Sheetz, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657747.0	Fr	0	0
2016	12380	1	741	VMI	31	1432561.0	Snowbarger, Gage	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432561.0	Sr	0	0
2016	12380	1	741	VMI	8	1658484.0	Snyder, Conor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1658484.0	Fr	0	0
2016	12380	1	741	VMI	10	1539468.0	Spada, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539468.0	Jr	0	0
2016	12380	1	741	VMI	29	1657751.0	Stockmal, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657751.0	Fr	0	0
2016	12380	1	741	VMI	42	1432562.0	Stumpo, Domenick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432562.0	Sr	0	0
2016	12380	1	741	VMI	26	1658485.0	Vaccaro, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1658485.0	Fr	0	0
2016	12380	1	741	VMI	20	1432563.0	Warren, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432563.0	Sr	0	0
2016	12380	1	741	VMI	26	1539469.0	Wilson, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1539469.0	Jr	0	0
2016	12380	1	741	VMI	31	1669952.0	Woolfolk, Rob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1669952.0	Fr	0	0
2016	12380	1	590	Sacred Heart	14	1657238.0	Albanese, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657238.0	So	0	0
2016	12380	1	590	Sacred Heart	39	1657247.0	Avveduti, Reed	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657247.0	So	0	0
2016	12380	1	590	Sacred Heart	47	1432774.0	Boyd, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432774.0	Sr	0	0
2016	12380	1	590	Sacred Heart	26		Brewster, Matt		Fr	0	0
2016	12380	1	590	Sacred Heart	90	1432776.0	Burnett, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432776.0	Sr	0	0
2016	12380	1	590	Sacred Heart	35		Calisto, Michael		Fr	0	0
2016	12380	1	590	Sacred Heart	3	1657235.0	Calvagna, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657235.0	So	0	0
2016	12380	1	590	Sacred Heart	13	1657237.0	Caracappa, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657237.0	So	0	0
2016	12380	1	590	Sacred Heart	10	1657243.0	Choiniere, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657243.0	So	0	0
2016	12380	1	590	Sacred Heart	44		Cipoletti, Joseph		Fr	0	0
2016	12380	1	590	Sacred Heart	34		Conklin, Jacob		Fr	0	0
2016	12380	1	590	Sacred Heart	2	1529523.0	Crepeault, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1529523.0	Jr	0	0
2016	12380	1	590	Sacred Heart	7	1432762.0	Dauses, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432762.0	Sr	0	0
2016	12380	1	590	Sacred Heart	29		DePietro, Matt		Fr	0	0
2016	12380	1	590	Sacred Heart	9	1432763.0	Dodge, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432763.0	Sr	0	0
2016	12380	1	590	Sacred Heart	40		Dowsett, Danny		Fr	0	0
2016	12380	1	590	Sacred Heart	20	1432766.0	Fairley, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432766.0	Sr	0	0
2016	12380	1	590	Sacred Heart	16	1657240.0	Fitzell, TJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657240.0	So	0	0
2016	12380	1	590	Sacred Heart	30		Foley, Brendan		Fr	0	0
2016	12380	1	590	Sacred Heart	1	1657234.0	Garritano, Julian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657234.0	So	0	0
2016	12380	1	590	Sacred Heart	45	1432773.0	Godfrey, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432773.0	Jr	0	0
2016	12380	1	590	Sacred Heart	32	1529521.0	Guerrisi, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1529521.0	Jr	0	0
2016	12380	1	590	Sacred Heart	36	1432769.0	Hackett, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432769.0	Sr	0	0
2016	12380	1	590	Sacred Heart	23	1432772.0	Hall, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432772.0	Sr	0	0
2016	12380	1	590	Sacred Heart	37		Iverson, Joel		Fr	0	0
2016	12380	1	590	Sacred Heart	4	1529513.0	Jurk, Bryce	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1529513.0	Jr	0	0
2016	12380	1	590	Sacred Heart	33		Kramer, Landon		Fr	0	0
2016	12380	1	590	Sacred Heart	18	1529518.0	Masi, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1529518.0	Jr	0	0
2016	12380	1	590	Sacred Heart	38	1657246.0	Miller, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657246.0	So	0	0
2016	12380	1	590	Sacred Heart	24	1529519.0	O'Donoghue, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1529519.0	Jr	0	0
2016	12380	1	590	Sacred Heart	17		O'Reilly, Connor		Fr	0	0
2016	12380	1	590	Sacred Heart	21	1657242.0	Parnell, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657242.0	So	0	0
2016	12380	1	590	Sacred Heart	5		Patterson, Sean		Fr	0	0
2016	12380	1	590	Sacred Heart	8	1657236.0	Posch, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657236.0	So	0	0
2016	12380	1	590	Sacred Heart	11		Price, Greg		Fr	0	0
2016	12380	1	590	Sacred Heart	27		Quan, Simon		Fr	0	0
2016	12380	1	590	Sacred Heart	49		Romero, Danny		Jr	0	0
2016	12380	1	590	Sacred Heart	41		Saggese, Joe		Fr	0	0
2016	12380	1	590	Sacred Heart	22	1432771.0	Slaughter, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432771.0	Sr	0	0
2016	12380	1	590	Sacred Heart	42	1432778.0	Thomson, Owen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432778.0	Sr	0	0
2016	12380	1	590	Sacred Heart	25		Tuttle, Max		Fr	0	0
2016	12380	1	590	Sacred Heart	43	1657249.0	Vezza, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657249.0	So	0	0
2016	12380	1	590	Sacred Heart	19	1432765.0	Vion, J.D.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1432765.0	Sr	0	0
2016	12380	1	590	Sacred Heart	15	1657239.0	Welter, Graham	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1657239.0	So	0	0
2016	12380	1	590	Sacred Heart	6		Wilson, Jake		Fr	0	0
2016	12380	1	322	Johns Hopkins	37	1531126.0	Allegaert, Chanler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531126.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	92	1644007.0	Bamigboye, Samuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644007.0	So	0	0
2016	12380	1	322	Johns Hopkins	17	1425536.0	Black, Kelton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1425536.0	Sr	0	0
2016	12380	1	322	Johns Hopkins	4	1425532.0	Brown, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1425532.0	Sr	0	0
2016	12380	1	322	Johns Hopkins	50	1644003.0	Bruno, Tal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1644003.0	So	0	0
2016	12380	1	322	Johns Hopkins	1	1531088.0	Carlini, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531088.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	99	1425541.0	Cattoni, Holden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1425541.0	Sr	0	0
2016	12380	1	322	Johns Hopkins	87		Concannon, Alex		Fr	0	0
2016	12380	1	322	Johns Hopkins	39		Connelly, Jack		Sr	0	0
2016	12380	1	322	Johns Hopkins	76		Coulter, Ryan		Fr	0	0
2016	12380	1	322	Johns Hopkins	44	1531128.0	Crawley, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531128.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	77	1531131.0	DeSmit, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531131.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	9	1531093.0	Dismuke, Wilkins	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531093.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	11	1531090.0	Eissler, Kieran	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531090.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	25	1531094.0	Feit, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531094.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	91	1531132.0	Fields, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12380&stats_player_seq=1531132.0	Jr	0	0
2016	12380	1	322	Johns Hopkins	8		Foley, Patrick		Fr	0	0
2016	12380	1	322	Johns Hopkins	45		Fox, Jake		Fr	0	0
