game_id	section_id	team_id	team_name	team_url	period_scores
1078131	1	163	Connecticut Col.		[2, 1, 1, 1, 5]
858450	0	45	Babson		[2, 3, 0, 3, 8]
858450	1	467	New England Col.		[4, 1, 0, 1, 6]
928012	0	1159	Keuka		[3, 5, 3, 1, 12]
928012	1	637	Shenandoah		[0, 1, 0, 3, 4]
954030	0	2713	Oglethorpe		[2, 1, 8, 2, 13]
954030	1	1044	Dallas		[3, 4, 3, 2, 12]
1011238	0	26	Anna Maria		[0, 0, 0, 3, 3]
1011238	1	27901	Mount Ida		[3, 4, 2, 2, 11]
1050631	0	28593	Birmingham-So.		[1, 0, 1, 0, 2]
1050631	1	21852	Stevenson		[3, 6, 2, 2, 13]
1078151	0	26	Anna Maria		[4, 0, 1, 3, 8]
1078151	1	511	Norwich		[2, 3, 2, 0, 7]
975670	0	681	Stockton		[1, 1, 2, 4, 8]
975670	1	442	Montclair St.		[4, 1, 4, 5, 14]
1000912	0	211	Elizabethtown		[2, 2, 5, 9, 18]
1000912	1	938	Alvernia		[1, 1, 1, 1, 4]
858470	0	730	Ursinus		[0, 0, 1, 3, 4]
858470	1	622	Salisbury		[4, 9, 2, 1, 16]
954091	0	45	Babson		[3, 3, 4, 3, 13]
954091	1	329	Kean		[1, 0, 4, 1, 6]
928030	0	565	Randolph-Macon		[7, 2, 6, 2, 17]
928030	1	637	Shenandoah		[1, 1, 3, 3, 8]
1011314	0	215	Emmanuel (MA)		[0, 0, 1, 2, 3]
1011314	1	27901	Mount Ida		[2, 1, 3, 4, 10]
975692	0	531	Otterbein		[1, 2, 1, 3, 7]
975692	1	335	Kenyon		[5, 4, 4, 2, 15]
1050651	0	258	Gettysburg		[2, 0, 3, 1, 6]
1050651	1	21852	Stevenson		[1, 5, 3, 4, 13]
1000970	0	239	Frank. & Marsh.		[2, 2, 0, 1, 5]
1000970	1	258	Gettysburg		[1, 3, 3, 0, 7]
858471	0	373	Lycoming		[3, 1, 2, 2, 8]
858471	1	313	Ithaca		[0, 4, 5, 4, 13]
1078171	0	727	Union (NY)		[0, 2, 3, 1, 6]
1078171	1	580	Rochester Inst.		[0, 1, 5, 4, 10]
928050	0	8404	Hood		[2, 2, 2, 4, 10]
928050	1	637	Shenandoah		[0, 3, 0, 1, 4]
954230	0	8981	Endicott		[2, 2, 6, 4, 14]
954230	1	170	Curry		[2, 1, 0, 2, 5]
1051371	0	200	Eastern Conn. St.		[1, 0, 6, 2, 9]
1051371	1	713	Trinity (CT)		[4, 4, 4, 1, 13]
975730	0	566	Randolph		[0, 0, 0, 3, 3]
975730	1	578	Roanoke		[7, 7, 5, 7, 26]
1011453	0	531	Otterbein		[0, 1, 1, 1, 3]
1011453	1	4	Adrian		[4, 3, 5, 2, 14]
858490	0	8486	Lasell		[2, 0, 2, 1, 5]
858490	1	583	Roger Williams		[3, 1, 2, 1, 7]
1000972	0	397	Marywood		[2, 1, 2, 1, 6]
1000972	1	633	Scranton		[2, 3, 4, 1, 10]
1078191	0	23725	Medaille		[4, 6, 3, 3, 16]
1078191	1	1163	La Roche		[5, 3, 1, 0, 9]
1051511	0	15882	Rosemont		[0, 1, 1, 0, 2]
1051511	1	411	Messiah		[7, 10, 8, 0, 25]
975891	0	30065	Lyndon St.		[0, 1, 0, 1, 2]
975891	1	378	Maine Maritime		[5, 4, 6, 5, 20]
1011471	0	30067	Morrisville St.		[3, 2, 2, 3, 10]
1011471	1	78	Brockport		[1, 3, 1, 3, 8]
928090	0	213	Elmira		[2, 3, 3, 4, 12]
928090	1	637	Shenandoah		[2, 1, 3, 2, 8]
954330	0	685	Susquehanna		[2, 3, 7, 2, 14]
954330	1	724	Merchant Marine		[3, 1, 2, 3, 9]
1001030	0	9500	SUNY Poly		[1, 1, 3, 1, 6]
1001030	1	1159	Keuka		[7, 6, 2, 4, 19]
1078211	0	42	Aurora		[11, 3, 7, 4, 25]
1078211	1	20220	MSOE		[2, 1, 1, 1, 5]
1052111	0	16142	Misericordia		[3, 2, 2, 2, 9]
1052111	1	397	Marywood		[2, 2, 2, 4, 10]
975910	0	730	Ursinus		[0, 1, 2, 6, 9]
975910	1	258	Gettysburg		[1, 3, 5, 3, 12]
954332	0	382	Manhattanville		[0, 2, 1, 2, 5]
954332	1	724	Merchant Marine		[2, 0, 2, 6, 10]
1011773	0	132	Centre		[1, 6, 0, 0, 7]
1011773	1	28593	Birmingham-So.		[4, 9, 5, 4, 22]
1078212	0	154	Colorado Col.		[7, 8, 6, 4, 25]
1078212	1	573	Rhodes		[0, 1, 0, 3, 4]
1001133	0	329	Kean		[3, 4, 2, 9, 18]
1001133	1	1468	Mt. St. Mary (NY)		[1, 0, 3, 0, 4]
858510	0	78	Brockport		[2, 2, 1, 5, 10]
858510	1	580	Rochester Inst.		[3, 2, 6, 5, 16]
976031	0	673	Springfield		[2, 4, 3, 3, 12]
976031	1	398	MIT		[2, 0, 2, 0, 4]
1052131	0	515	Oberlin		[4, 5, 3, 2, 14]
1052131	1	21	Alma		[0, 0, 0, 0, 0]
955750	0	1115	Hanover		[0, 1, 1, 2, 4]
955750	1	4	Adrian		[6, 1, 2, 2, 11]
1078231	0	215	Emmanuel (MA)		[0, 1, 0, 1, 2]
1078231	1	8486	Lasell		[4, 1, 1, 2, 8]
928110	0	637	Shenandoah		[1, 2, 1, 2, 6]
928110	1	225	Ferrum		[4, 4, 7, 2, 17]
1001200	0	681	Stockton		[11, 4, 6, 4, 25]
1001200	1	15882	Rosemont		[1, 1, 2, 0, 4]
1012106	0	656	UMass Dartmouth		[2, 3, 2, 3, 10]
1012106	1	548	Plymouth St.		[4, 1, 2, 6, 13]
976172	0	685	Susquehanna		[2, 4, 6, 4, 16]
976172	1	751	Wash. & Jeff.		[4, 2, 0, 4, 10]
1078251	0	313	Ithaca		[2, 0, 1, 2, 5]
1078251	1	273	Hartwick		[1, 1, 0, 2, 4]
1052251	0	520	Ohio Wesleyan		[7, 2, 3, 6, 18]
1052251	1	8567	Mt. St. Joseph		[0, 1, 3, 1, 5]
955832	0	573	Rhodes		[0, 0, 1, 2, 3]
955832	1	8746	Southwestern (TX)		[0, 3, 3, 1, 7]
1001201	0	390	Mary Washington		[2, 4, 3, 2, 11]
1001201	1	815	York (PA)		[2, 5, 3, 0, 10]
928470	0	1255	U New England		[3, 5, 4, 2, 14]
