year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12380	116	Canisius	04/12/2016	@ Binghamton		Binghamton		false		false	-									
2016	12380	116	Canisius	04/16/2016	@ Quinnipiac		Quinnipiac		false		false	-									
2016	12380	116	Canisius	04/19/2016	Robert Morris		Robert Morris		false		true	-									
2016	12380	116	Canisius	04/23/2016	Detroit		Detroit		false		true	-									
2016	12380	153	Colgate	02/14/2016	@ Michigan		Michigan	http://stats.ncaa.org/team/418/12380	false		false	L 8 - 9	false	8 - 9	false	8	9	false		4013163	http://stats.ncaa.org/game/index/4013163?org_id=418
2016	12380	153	Colgate	02/20/2016	Binghamton		Binghamton	http://stats.ncaa.org/team/62/12380	false		true	W 11 - 4	true	11 - 4	false	11	4	false		4020273	http://stats.ncaa.org/game/index/4020273?org_id=153
2016	12380	153	Colgate	02/27/2016	Bucknell		Bucknell	http://stats.ncaa.org/team/83/12380	false		true	W 11 - 10 (1OT)	true	11 - 10	false	11	10	true	1OT	4039901	http://stats.ncaa.org/game/index/4039901?org_id=153
2016	12380	153	Colgate	03/05/2016	@ Lehigh		Lehigh	http://stats.ncaa.org/team/352/12380	false		false	L 9 - 12	false	9 - 12	false	9	12	false		4046236	http://stats.ncaa.org/game/index/4046236?org_id=352
2016	12380	153	Colgate	03/08/2016	@ Hobart and William Colleges		Hobart and William Colleges	http://stats.ncaa.org/team/282/12380	false		false	W 7 - 6	true	7 - 6	false	7	6	false		4049850	http://stats.ncaa.org/game/index/4049850?org_id=282
2016	12380	153	Colgate	03/12/2016	@ Boston U.		Boston U.	http://stats.ncaa.org/team/68/12380	false		false	L 6 - 11	false	6 - 11	false	6	11	false		4060378	http://stats.ncaa.org/game/index/4060378?org_id=68
2016	12380	153	Colgate	03/15/2016	Cornell		Cornell	http://stats.ncaa.org/team/167/12380	false		true	L 5 - 6	false	5 - 6	false	5	6	false		4066716	http://stats.ncaa.org/game/index/4066716?org_id=153
2016	12380	153	Colgate	03/19/2016	Fairfield		Fairfield	http://stats.ncaa.org/team/220/12380	false		true	L 7 - 12	false	7 - 12	false	7	12	false		4067733	http://stats.ncaa.org/game/index/4067733?org_id=153
2016	12380	153	Colgate	03/26/2016	Army West Point		Army West Point		false		true	-									
2016	12380	153	Colgate	04/03/2016	Loyola Maryland		Loyola Maryland		false		true	-									
2016	12380	153	Colgate	04/09/2016	@ Navy		Navy		false		false	-									
2016	12380	153	Colgate	04/16/2016	Holy Cross		Holy Cross		false		true	-									
2016	12380	153	Colgate	04/22/2016	@ Lafayette		Lafayette		false		false	-									
2016	12380	153	Colgate	05/07/2016	@ Syracuse		Syracuse		false		false	-									
2016	12380	167	Cornell	02/20/2016	Penn St.		Penn St.	http://stats.ncaa.org/team/539/12380	false		true	L 7 - 8	false	7 - 8	false	7	8	false		4021909	http://stats.ncaa.org/game/index/4021909?org_id=167
2016	12380	167	Cornell	02/27/2016	Hobart and William Colleges @ West Palm Beach, FL		Hobart and William Colleges	http://stats.ncaa.org/team/282/12380	true	West Palm Beach, FL	true	W 10 - 8	true	10 - 8	false	10	8	false		4035612	http://stats.ncaa.org/game/index/4035612?org_id=167
2016	12380	167	Cornell	03/05/2016	@ Albany (NY)		Albany (NY)	http://stats.ncaa.org/team/14/12380	false		false	L 8 - 12	false	8 - 12	false	8	12	false		4043026	http://stats.ncaa.org/game/index/4043026?org_id=14
2016	12380	167	Cornell	03/12/2016	Virginia		Virginia	http://stats.ncaa.org/team/746/12380	false		true	W 14 - 10	true	14 - 10	false	14	10	false		4064820	http://stats.ncaa.org/game/index/4064820?org_id=167
2016	12380	167	Cornell	03/15/2016	@ Colgate		Colgate	http://stats.ncaa.org/team/153/12380	false		false	W 6 - 5	true	6 - 5	false	6	5	false		4066716	http://stats.ncaa.org/game/index/4066716?org_id=153
2016	12380	167	Cornell	03/19/2016	Yale		Yale	http://stats.ncaa.org/team/813/12380	false		true	L 9 - 15	false	9 - 15	false	9	15	false		4071276	http://stats.ncaa.org/game/index/4071276?org_id=167
2016	12380	167	Cornell	03/26/2016	@ Penn		Penn		false		false	-									
2016	12380	167	Cornell	04/02/2016	@ Dartmouth		Dartmouth		false		false	-									
2016	12380	167	Cornell	04/09/2016	Harvard		Harvard		false		true	-									
2016	12380	167	Cornell	04/12/2016	Syracuse		Syracuse		false		true	-									
2016	12380	167	Cornell	04/16/2016	@ Lehigh		Lehigh		false		false	-									
2016	12380	167	Cornell	04/23/2016	Brown		Brown		false		true	-									
2016	12380	167	Cornell	04/30/2016	@ Princeton		Princeton		false		false	-									
2016	12380	172	Dartmouth	02/20/2016	@ Sacred Heart		Sacred Heart	http://stats.ncaa.org/team/590/12380	false		false	L 8 - 10	false	8 - 10	false	8	10	false		4021235	http://stats.ncaa.org/game/index/4021235?org_id=590
2016	12380	172	Dartmouth	02/27/2016	Air Force @ Denver, Colo.		Air Force	http://stats.ncaa.org/team/721/12380	true	Denver, Colo.	true	L 3 - 9	false	3 - 9	false	3	9	false		4033369	http://stats.ncaa.org/game/index/4033369?org_id=172
2016	12380	172	Dartmouth	02/28/2016	@ Denver		Denver	http://stats.ncaa.org/team/183/12380	false		false	L 6 - 16	false	6 - 16	false	6	16	false		4032566	http://stats.ncaa.org/game/index/4032566?org_id=183
2016	12380	172	Dartmouth	03/05/2016	Wagner		Wagner	http://stats.ncaa.org/team/748/12380	false		true	L 6 - 7	false	6 - 7	false	6	7	false		4045849	http://stats.ncaa.org/game/index/4045849?org_id=172
2016	12380	172	Dartmouth	03/19/2016	@ Michigan		Michigan	http://stats.ncaa.org/team/418/12380	false		false	W 13 - 12	true	13 - 12	false	13	12	false		4069318	http://stats.ncaa.org/game/index/4069318?org_id=418
2016	12380	172	Dartmouth	03/22/2016	NJIT		NJIT		false		true	-									
2016	12380	172	Dartmouth	03/26/2016	@ Harvard		Harvard		false		false	-									
2016	12380	172	Dartmouth	03/29/2016	@ Vermont		Vermont		false		false	-									
2016	12380	172	Dartmouth	04/02/2016	Cornell		Cornell		false		true	-									
2016	12380	172	Dartmouth	04/09/2016	Yale		Yale		false		true	-									
2016	12380	172	Dartmouth	04/16/2016	@ Princeton		Princeton		false		false	-									
2016	12380	172	Dartmouth	04/19/2016	@ UMass Lowell		UMass Lowell		false		false	-									
2016	12380	172	Dartmouth	04/23/2016	Penn		Penn		false		true	-									
2016	12380	172	Dartmouth	04/27/2016	@ Brown		Brown		false		false	-									
