game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
100822	1	872620	Hirsch, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=872620	D	0	0	0	0	0	4*	0	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	772204	Lennon, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772204	M	1	1	2	5	2	1	1	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	772194	Moran, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772194	M	3*	0	3	5	4	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	772195	Paul, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772195	A	1*	2*	3	6*	2*	2*	1*	1*	""	""	2*-	3:30*-/	""	""	""	""	""	""	0	0
100822	1	977726	Vernam, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=977726	D	0	0	0	0	0	0	0	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	872643	Warner, Andy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=872643	A	3	0	3	9*	5*	2	2	0	""	""	1	3:00*	""	""	""	""	""	""	0	0
100822	1	977728	Wickham, Rj	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=977728	G	0	0	0	0	0	1	2	0	""	""	0	0:00	3,600	5	12	1*-/	""	""	0	0
100822	1	772187	Arena, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772187	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	977701	Battle, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=977701	""	0	0	0	0	0	4	1	0	4	8	0	0:00	""	""	""	""	""	""	0	0
100822	1	772188	Brosnan, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772188	""	0	0	0	0	0	1	1*	1*	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	977704	Cook, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=977704	""	1*	0	1	1	1	0	1*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	872635	Coppola, Frankie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=872635	""	0	0	0	0	0	2*	0	0	1	6	0	0:00	""	""	""	""	""	""	0	0
100822	1	772190	Daratsos, Basil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772190	""	1*	1*	2	4*	3*	2*	0	1*	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	872618	Doyle, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=872618	""	1*	0	1	1	1	0	0	0	""	""	1*	0:30	""	""	""	""	""	""	0	0
100822	1	1083967	Fields, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083967	""	0	0	0	0	0	0	0	0	0	4	0	0:00	""	""	""	""	""	""	0	0
100822	1	872619	Gallagher, Marty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=872619	""	0	0	0	1	0	1	0	0	""	""	1	0:30	""	""	""	""	""	""	0	0
