game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
1037651	0	878976	McTague, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878976	D	0	0	0	0	0	1	0	0	""	""	2*-	120*-	""	""	""	""	""	""	0	0
1037651	0	983991	Adams, Brent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=983991	M	0	0	0	6	3	2	1	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	983994	Cipriano, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=983994	G	0	0	0	0	0	1	1	0	""	""	0	0	3,600	11*-	13	""	1*-/	""	0	0
1037651	0	878958	Kuring, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878958	A	1	0	1	3	3	2	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090559	Palmer, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090559	D	0	0	0	0	0	2	2*	1	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1201429	Perraut, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201429	D	0	0	0	0	0	2	0	1	""	""	1*	60*	""	""	""	""	""	""	0	0
1037651	0	1201433	Greenfield, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201433	A	0	0	0	3	1	3	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090552	Fritts, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090552	A	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	878965	Trunz, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878965	M	3*	3	6	7*	4*	1	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090560	Yarusi, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090560	A	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	878978	Wells, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878978	""	0	0	0	0	0	3*	0	3	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1201427	Maniatty, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201427	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1201430	Niebler, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201430	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1201419	Warden, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201419	""	0	0	0	0	0	1	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1201422	Davies, Gary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201422	""	0	0	0	0	0	0	1	0	0	2	0	0	""	""	""	""	""	""	0	0
1037651	0	1201426	Carrick, Geordie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201426	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090550	Wells, Gordie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090550	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	984000	Snellman, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=984000	""	1	0	1	6	2	6*	0	2*	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090564	Johnson, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090564	""	0	0	0	1	0	4	3*	0	5	11	0	0	""	""	""	""	""	""	0	0
1037651	0	878967	Lanzaro, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878967	""	1*	0	1	3*	2*	2*	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	878960	Plominski, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878960	""	1*	0	1	6*	4*	4*	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090555	Rubertone, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090555	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	878956	Baglio, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878956	""	1*	0	1	2	1	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	983992	Tandoi, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=983992	""	0	0	0	0	0	0	0	0	1*	4	0	0	""	""	""	""	""	""	0	0
1037651	0	1201424	De Salvo, Pete	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201424	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	878966	Mulford, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878966	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1090556	Snow, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1090556	""	1	0	1	3	2	0	1	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0	1201428	Honovich, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1201428	""	0	0	0	0	0	0	0	0	0	2	0	0	""	""	""	""	""	""	0	0
1037651	0	878974	Golmont, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=878974	""	0	2*	2	0	0	0	0	0	0	3	0	0	""	""	""	""	""	""	0	0
1037651	0		TEAM		""	0	0	0	0	0	0	1	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	0		Totals		""	9	5	14	40	22	34*	10	7	6	22	3	180	3,600	11*	13	""	""	""	0	0
1037651	1	986652	Baxter, Todd	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=986652	A	2	1	3	4	2	1	1	1	""	""	1*	30*	""	""	""	""	""	""	0	0
1037651	1	881378	Brown, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=881378	D	0	0	0	0	0	0	1*	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	1086961	Carraro, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1086961	M	1	0	1	4	4	5	1	0	16	22	1*	30	""	""	""	""	""	""	0	0
1037651	1	881380	DeBlois, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=881380	D	0	0	0	1*	0	3	0	1	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	986656	Demopoulos, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=986656	A	2	2	4	4	4	0	2	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	1197675	Faus, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1197675	G	0	0	0	0	0	2	1	1*	""	""	0	0	3,600	9	13	1*-/	""	""	0	0
1037651	1	1086958	Flint, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1086958	M	0	0	0	3	1	5*	1	2*	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	1197673	Law, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1197673	M	2	0	2	3	3	0	2	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	986662	Matthews, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=986662	A	2	1	3	9	4	3	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	881392	Simonetti, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=881392	D	0	0	0	0	0	1	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	1197670	Archer, Harrison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1197670	""	0	0	0	0	0	0	1	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	881381	Drexler, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=881381	""	0	0	0	0	0	0	0	1*	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	881383	Eichler, Emerson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=881383	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	1086947	Kennedy, Cal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1086947	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	986661	Lay, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=986661	""	0	0	0	2	2	1	0	0	""	""	0	0	""	""	""	""	""	""	0	0
1037651	1	881388	Macdonald, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=881388	""	0	0	0	0	0	0	0	0	""	""	2*-	120*-	""	""	""	""	""	""	0	0
1037651	1	1086953	Miketa, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10500&stats_player_seq=1086953	""	0	0	0	0	0	0	0	0	""	""	0	0	""	""	""	""	""	""	0	0
