game_id	section_id	team_id	team_name	team_url	period_scores
1001311	0	606	Saint Joseph's	http://stats.ncaa.org/team/606/10860	[0, 1, 1, 4, 6]
1001311	1	180	Delaware	http://stats.ncaa.org/team/180/10860	[2, 4, 7, 3, 16]
1001354	0	172	Dartmouth	http://stats.ncaa.org/team/172/10860	[2, 0, 2, 2, 6]
1001354	1	554	Princeton	http://stats.ncaa.org/team/554/10860	[5, 5, 5, 6, 21]
1001599	0	81	Bryant	http://stats.ncaa.org/team/81/10860	[1, 1, 4, 4, 0, 0, 10]
1001599	1	813	Yale	http://stats.ncaa.org/team/813/10860	[2, 1, 4, 3, 0, 1, 11]
1001625	0	153	Colgate	http://stats.ncaa.org/team/153/10860	[1, 1, 4, 5, 11]
1001625	1	83	Bucknell	http://stats.ncaa.org/team/83/10860	[2, 4, 0, 4, 10]
1001778	0	540	Penn	http://stats.ncaa.org/team/540/10860	[1, 0, 1, 4, 6]
1001778	1	172	Dartmouth	http://stats.ncaa.org/team/172/10860	[1, 1, 3, 2, 7]
1001901	0	251	Georgetown	http://stats.ncaa.org/team/251/10860	[2, 0, 4, 4, 10]
1001901	1	688	Syracuse	http://stats.ncaa.org/team/688/10860	[2, 1, 1, 4, 8]
1001906	0	721	Air Force	http://stats.ncaa.org/team/721/10860	[0, 0, 1, 3, 4]
1001906	1	518	Ohio St.	http://stats.ncaa.org/team/518/10860	[3, 5, 2, 4, 14]
1002033	0	183	Denver	http://stats.ncaa.org/team/183/10860	[2, 3, 2, 1, 0, 8]
1002033	1	220	Fairfield	http://stats.ncaa.org/team/220/10860	[3, 2, 0, 3, 1, 9]
1002053	0	386	Marist	http://stats.ncaa.org/team/386/10860	[1, 3, 2, 2, 8]
1002053	1	639	Siena	http://stats.ncaa.org/team/639/10860	[3, 6, 4, 7, 20]
1002149	0	283	Hofstra	http://stats.ncaa.org/team/283/10860	[1, 4, 5, 3, 13]
1002149	1	400	Massachusetts	http://stats.ncaa.org/team/400/10860	[4, 4, 2, 4, 14]
1002200	0	386	Marist	http://stats.ncaa.org/team/386/10860	[3, 1, 1, 2, 0, 7]
1002200	1	184	Detroit	http://stats.ncaa.org/team/184/10860	[2, 1, 4, 0, 1, 8]
1002206	0	191	Drexel	http://stats.ncaa.org/team/191/10860	[2, 4, 2, 5, 13]
1002206	1	711	Towson	http://stats.ncaa.org/team/711/10860	[1, 3, 1, 0, 5]
1002284	0	272	Hartford	http://stats.ncaa.org/team/272/10860	[2, 3, 2, 3, 1, 11]
1002284	1	683	Stony Brook	http://stats.ncaa.org/team/683/10860	[4, 2, 2, 2, 0, 10]
1002295	0	554	Princeton	http://stats.ncaa.org/team/554/10860	[5, 2, 1, 4, 12]
1002295	1	275	Harvard	http://stats.ncaa.org/team/275/10860	[1, 1, 2, 1, 5]
1002317	0	14	Albany (NY)	http://stats.ncaa.org/team/14/10860	[5, 4, 3, 4, 0, 16]
1002317	1	391	UMBC	http://stats.ncaa.org/team/391/10860	[3, 3, 4, 6, 1, 17]
1002324	0	285	Holy Cross	http://stats.ncaa.org/team/285/10860	[1, 4, 0, 1, 6]
1002324	1	725	Army West Point	http://stats.ncaa.org/team/725/10860	[0, 4, 9, 2, 15]
1002363	0	352	Lehigh	http://stats.ncaa.org/team/352/10860	[4, 4, 5, 3, 16]
1002363	1	342	Lafayette	http://stats.ncaa.org/team/342/10860	[1, 2, 1, 2, 6]
1002373	0	741	VMI	http://stats.ncaa.org/team/741/10860	[2, 4, 2, 3, 11]
1002373	1	116	Canisius	http://stats.ncaa.org/team/116/10860	[2, 4, 4, 3, 13]
1002375	0	748	Wagner	http://stats.ncaa.org/team/748/10860	[1, 0, 0, 2, 3]
