2016	12380	3	763	"Wesley"	"http://stats.ncaa.org/team/763/12380"
2016	12380	3	764	"Wesleyan (CT)"	"http://stats.ncaa.org/team/764/12380"
2016	12380	3	770	"Western Conn. St."	"http://stats.ncaa.org/team/770/12380"
2016	12380	3	775	"Western New Eng."	"http://stats.ncaa.org/team/775/12380"
2016	12380	3	1451	"Westminster (PA)"	"http://stats.ncaa.org/team/1451/12380"
2016	12380	3	779	"Wheaton (MA)"	"http://stats.ncaa.org/team/779/12380"
2016	12380	3	8896	"Wheelock"	"http://stats.ncaa.org/team/8896/12380"
2016	12380	3	781	"Whittier"	"http://stats.ncaa.org/team/781/12380"
2016	12380	3	783	"Widener"	"http://stats.ncaa.org/team/783/12380"
2016	12380	3	784	"Wilkes"	"http://stats.ncaa.org/team/784/12380"
2016	12380	3	789	"Williams"	"http://stats.ncaa.org/team/789/12380"
2016	12380	3	1461	"Wilmington (OH)"	"http://stats.ncaa.org/team/1461/12380"
2016	12380	3	806	"Wittenberg"	"http://stats.ncaa.org/team/806/12380"
2016	12380	3	807	"Wooster"	"http://stats.ncaa.org/team/807/12380"
2016	12380	3	815	"York (PA)"	"http://stats.ncaa.org/team/815/12380"
