year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12380	929	Adams St.	02/20/2016	@ Colorado Col.		Colorado Col.	http://stats.ncaa.org/team/154/12380	false		false	L 7 - 14	false	7 - 14	false	7	14	false		4021898	http://stats.ncaa.org/game/index/4021898?org_id=154
2016	12380	929	Adams St.	03/06/2016	@ Rockhurst		Rockhurst	http://stats.ncaa.org/team/1328/12380	false		false	L 6 - 10	false	6 - 10	false	6	10	false		4045853	http://stats.ncaa.org/game/index/4045853?org_id=1328
2016	12380	929	Adams St.	03/15/2016	Rockhurst		Rockhurst		false		true	-									
2016	12380	929	Adams St.	03/19/2016	@ Saint Leo		Saint Leo		false		false	-									
2016	12380	929	Adams St.	03/22/2016	@ Fla. Southern		Fla. Southern		false		false	-									
2016	12380	929	Adams St.	03/25/2016	@ Tampa		Tampa		false		false	-									
2016	12380	929	Adams St.	04/03/2016	Notre Dame de Namur		Notre Dame de Namur		false		true	-									
2016	12380	929	Adams St.	04/08/2016	Westminster (UT)		Westminster (UT)		false		true	-									
2016	12380	929	Adams St.	04/10/2016	Colorado Mesa		Colorado Mesa		false		true	-									
2016	12380	929	Adams St.	04/16/2016	Colorado St.-Pueblo		Colorado St.-Pueblo		false		true	-									
2016	12380	929	Adams St.	04/22/2016	@ Westminster (UT)		Westminster (UT)		false		false	-									
2016	12380	929	Adams St.	04/24/2016	@ Colorado Mesa		Colorado Mesa		false		false	-									
2016	12380	929	Adams St.	04/30/2016	@ Colorado St.-Pueblo		Colorado St.-Pueblo		false		false	-									
2016	12380	3	Adelphi	02/19/2016	@ Tampa		Tampa	http://stats.ncaa.org/team/689/12380	false		false	L 11 - 19	false	11 - 19	false	11	19	false		4038517	http://stats.ncaa.org/game/index/4038517?org_id=689
2016	12380	3	Adelphi	02/22/2016	@ Fla. Southern		Fla. Southern	http://stats.ncaa.org/team/233/12380	false		false	W 15 - 8	true	15 - 8	false	15	8	false		4025800	http://stats.ncaa.org/game/index/4025800?org_id=233
2016	12380	3	Adelphi	02/27/2016	@ LIU Post		LIU Post	http://stats.ncaa.org/team/362/12380	false		false	W 15 - 9	true	15 - 9	false	15	9	false		4034483	http://stats.ncaa.org/game/index/4034483?org_id=362
2016	12380	3	Adelphi	03/05/2016	@ American Int'l		American Int'l	http://stats.ncaa.org/team/22/12380	false		false	W 24 - 7	true	24 - 7	false	24	7	false		4047556	http://stats.ncaa.org/game/index/4047556?org_id=22
2016	12380	3	Adelphi	03/12/2016	Saint Rose		Saint Rose		false		true	-									
2016	12380	3	Adelphi	03/15/2016	@ Assumption		Assumption		false		false	-									
2016	12380	3	Adelphi	03/19/2016	@ Southern N.H.		Southern N.H.		false		false	-									
2016	12380	3	Adelphi	03/26/2016	Saint Michael's		Saint Michael's		false		true	-									
2016	12380	3	Adelphi	04/02/2016	@ Merrimack		Merrimack		false		false	-									
2016	12380	3	Adelphi	04/06/2016	St. Anselm		St. Anselm		false		true	-									
2016	12380	3	Adelphi	04/09/2016	Franklin Pierce		Franklin Pierce		false		true	-									
2016	12380	3	Adelphi	04/12/2016	@ Pace		Pace		false		false	-									
2016	12380	3	Adelphi	04/16/2016	Bentley		Bentley		false		true	-									
2016	12380	3	Adelphi	04/20/2016	@ NYIT		NYIT		false		false	-									
2016	12380	3	Adelphi	04/23/2016	@ Le Moyne		Le Moyne		false		false	-									
2016	12380	10	Ala.-Huntsville	02/13/2016	@ Sewanee		Sewanee	http://stats.ncaa.org/team/652/12380	false		false	L 2 - 17	false	2 - 17	false	2	17	false		4013274	http://stats.ncaa.org/game/index/4013274?org_id=652
2016	12380	10	Ala.-Huntsville	02/21/2016	Brevard		Brevard	http://stats.ncaa.org/team/30094/12380	false		true	W 11 - 10 (1OT)	true	11 - 10	false	11	10	true	1OT	4025601	http://stats.ncaa.org/game/index/4025601?org_id=10
2016	12380	10	Ala.-Huntsville	03/05/2016	@ North Greenville		North Greenville	http://stats.ncaa.org/team/9223/12380	false		false	L 1 - 16	false	1 - 16	false	1	16	false		4043882	http://stats.ncaa.org/game/index/4043882?org_id=9223
2016	12380	10	Ala.-Huntsville	03/09/2016	Ohio Valley		Ohio Valley	http://stats.ncaa.org/team/15207/12380	false		true	L 14 - 17	false	14 - 17	false	14	17	false		4051426	http://stats.ncaa.org/game/index/4051426?org_id=10
2016	12380	10	Ala.-Huntsville	03/21/2016	@ Catawba		Catawba		false		false	-									
2016	12380	10	Ala.-Huntsville	03/23/2016	@ Wingate		Wingate		false		false	-									
2016	12380	10	Ala.-Huntsville	03/26/2016	Colorado St.-Pueblo		Colorado St.-Pueblo		false		true	-									
2016	12380	10	Ala.-Huntsville	04/01/2016	@ Alderson Broaddus		Alderson Broaddus		false		false	-									
2016	12380	10	Ala.-Huntsville	04/03/2016	@ Davis & Elkins		Davis & Elkins		false		false	-									
2016	12380	10	Ala.-Huntsville	04/09/2016	Young Harris		Young Harris		false		true	-									
2016	12380	10	Ala.-Huntsville	04/16/2016	Lees-McRae		Lees-McRae		false		true	-									
2016	12380	10	Ala.-Huntsville	04/23/2016	@ Shorter		Shorter		false		false	-									
2016	12380	10	Ala.-Huntsville	04/30/2016	@ Emmanuel (GA)		Emmanuel (GA)		false		false	-									
2016	12380	934	Alderson Broaddus	02/13/2016	@ Queens (NC)		Queens (NC)	http://stats.ncaa.org/team/11504/12380	false		false	L 11 - 20	false	11 - 20	false	11	20	false		4011575	http://stats.ncaa.org/game/index/4011575?org_id=11504
2016	12380	934	Alderson Broaddus	02/19/2016	Roberts Wesleyan		Roberts Wesleyan	http://stats.ncaa.org/team/30150/12380	false		true	W 16 - 5	true	16 - 5	false	16	5	false		4026200	http://stats.ncaa.org/game/index/4026200?org_id=934
2016	12380	934	Alderson Broaddus	02/27/2016	Lees-McRae		Lees-McRae	http://stats.ncaa.org/team/13302/12380	false		true	W 19 - 4	true	19 - 4	false	19	4	false		4034515	http://stats.ncaa.org/game/index/4034515?org_id=934
2016	12380	934	Alderson Broaddus	03/10/2016	Florida Tech		Florida Tech	http://stats.ncaa.org/team/230/12380	false		true	L 7 - 11	false	7 - 11	false	7	11	false		4053298	http://stats.ncaa.org/game/index/4053298?org_id=934
2016	12380	934	Alderson Broaddus	03/12/2016	@ Lindenwood (MO)		Lindenwood (MO)		false		false	-									
2016	12380	934	Alderson Broaddus	03/16/2016	Dist. Columbia		Dist. Columbia		false		true	-									
2016	12380	934	Alderson Broaddus	03/19/2016	Walsh		Walsh		false		true	-									
2016	12380	934	Alderson Broaddus	03/25/2016	@ Lake Erie		Lake Erie		false		false	-									
2016	12380	934	Alderson Broaddus	04/01/2016	Ala.-Huntsville		Ala.-Huntsville		false		true	-									
2016	12380	934	Alderson Broaddus	04/07/2016	@ Ohio Valley		Ohio Valley		false		false	-									
2016	12380	934	Alderson Broaddus	04/12/2016	Mercyhurst		Mercyhurst		false		true	-									
2016	12380	934	Alderson Broaddus	04/16/2016	@ Wheeling Jesuit		Wheeling Jesuit		false		false	-									
2016	12380	934	Alderson Broaddus	04/21/2016	Davis & Elkins		Davis & Elkins		false		true	-									
2016	12380	934	Alderson Broaddus	04/23/2016	UIndy		UIndy		false		true	-									
2016	12380	934	Alderson Broaddus	04/26/2016	Seton Hill		Seton Hill		false		true	-									
2016	12380	22	American Int'l	02/20/2016	@ Mercy		Mercy	http://stats.ncaa.org/team/407/12380	false		false	L 4 - 20	false	4 - 20	false	4	20	false		4021908	http://stats.ncaa.org/game/index/4021908?org_id=407
2016	12380	22	American Int'l	02/28/2016	@ Merrimack		Merrimack	http://stats.ncaa.org/team/410/12380	false		false	L 2 - 27	false	2 - 27	false	2	27	false		4033700	http://stats.ncaa.org/game/index/4033700?org_id=410
2016	12380	22	American Int'l	03/02/2016	@ Post		Post	http://stats.ncaa.org/team/1318/12380	false		false	L 2 - 17	false	2 - 17	false	2	17	false		4038863	http://stats.ncaa.org/game/index/4038863?org_id=1318
2016	12380	22	American Int'l	03/05/2016	Adelphi		Adelphi	http://stats.ncaa.org/team/3/12380	false		true	L 7 - 24	false	7 - 24	false	7	24	false		4047556	http://stats.ncaa.org/game/index/4047556?org_id=22
2016	12380	22	American Int'l	03/11/2016	@ Assumption		Assumption		false		false	-									
2016	12380	22	American Int'l	03/15/2016	@ Dominican (NY)		Dominican (NY)		false		false	-									
2016	12380	22	American Int'l	03/19/2016	St. Anselm		St. Anselm		false		true	-									
2016	12380	22	American Int'l	03/22/2016	Le Moyne		Le Moyne		false		true	-									
2016	12380	22	American Int'l	03/26/2016	@ Franklin Pierce		Franklin Pierce		false		false	-									
2016	12380	22	American Int'l	03/29/2016	@ Pace		Pace		false		false	-									
2016	12380	22	American Int'l	04/06/2016	Saint Rose		Saint Rose		false		true	-									
2016	12380	22	American Int'l	04/09/2016	Bentley		Bentley		false		true	-									
2016	12380	22	American Int'l	04/12/2016	@ Southern N.H.		Southern N.H.		false		false	-									
2016	12380	22	American Int'l	04/23/2016	Saint Michael's		Saint Michael's		false		true	-									
2016	12380	22	American Int'l	04/30/2016	Georgian Court		Georgian Court		false		true	-									
2016	12380	36	Assumption	02/20/2016	@ Molloy		Molloy	http://stats.ncaa.org/team/437/12380	false		false	L 12 - 13	false	12 - 13	false	12	13	false		4021901	http://stats.ncaa.org/game/index/4021901?org_id=437
2016	12380	36	Assumption	03/05/2016	Dowling		Dowling	http://stats.ncaa.org/team/2692/12380	false		true	L 6 - 12	false	6 - 12	false	6	12	false		4050576	http://stats.ncaa.org/game/index/4050576?org_id=36
2016	12380	36	Assumption	03/08/2016	@ NYIT		NYIT	http://stats.ncaa.org/team/477/12380	false		false	L 6 - 13	false	6 - 13	false	6	13	false		4050019	http://stats.ncaa.org/game/index/4050019?org_id=477
2016	12380	36	Assumption	03/11/2016	American Int'l		American Int'l		false		true	-									
2016	12380	36	Assumption	03/15/2016	Adelphi		Adelphi		false		true	-									
2016	12380	36	Assumption	03/19/2016	Saint Rose		Saint Rose		false		true	-									
2016	12380	36	Assumption	03/26/2016	@ Bentley		Bentley		false		false	-									
2016	12380	36	Assumption	04/06/2016	@ Franklin Pierce		Franklin Pierce		false		false	-									
2016	12380	36	Assumption	04/09/2016	Saint Michael's		Saint Michael's		false		true	-									
2016	12380	36	Assumption	04/12/2016	@ Le Moyne		Le Moyne		false		false	-									
2016	12380	36	Assumption	04/16/2016	St. Anselm		St. Anselm		false		true	-									
2016	12380	36	Assumption	04/20/2016	Merrimack		Merrimack		false		true	-									
2016	12380	36	Assumption	04/23/2016	@ Pace		Pace		false		false	-									
2016	12380	36	Assumption	04/30/2016	Southern N.H.		Southern N.H.		false		true	-									
2016	12380	2683	Belmont Abbey	02/13/2016	Catawba		Catawba	http://stats.ncaa.org/team/1001/12380	false		true	W 18 - 3	true	18 - 3	false	18	3	false		4015288	http://stats.ncaa.org/game/index/4015288?org_id=2683
2016	12380	2683	Belmont Abbey	02/20/2016	Lenoir-Rhyne		Lenoir-Rhyne	http://stats.ncaa.org/team/1170/12380	false		true	W 11 - 10	true	11 - 10	false	11	10	false		4020583	http://stats.ncaa.org/game/index/4020583?org_id=2683
2016	12380	2683	Belmont Abbey	02/24/2016	@ Queens (NC)		Queens (NC)	http://stats.ncaa.org/team/11504/12380	false		false	L 10 - 16	false	10 - 16	false	10	16	false		4029238	http://stats.ncaa.org/game/index/4029238?org_id=11504
2016	12380	2683	Belmont Abbey	02/27/2016	Wingate		Wingate	http://stats.ncaa.org/team/1462/12380	false		true	W 13 - 9	true	13 - 9	false	13	9	false		4031326	http://stats.ncaa.org/game/index/4031326?org_id=2683
2016	12380	2683	Belmont Abbey	03/02/2016	Brevard		Brevard	http://stats.ncaa.org/team/30094/12380	false		true	W 9 - 5	true	9 - 5	false	9	5	false		4040181	http://stats.ncaa.org/game/index/4040181?org_id=2683
2016	12380	2683	Belmont Abbey	03/10/2016	@ Rollins		Rollins		false		false	-									
2016	12380	2683	Belmont Abbey	03/12/2016	@ Shorter		Shorter		false		false	-									
2016	12380	2683	Belmont Abbey	03/19/2016	@ Emmanuel (GA)		Emmanuel (GA)		false		false	-									
2016	12380	2683	Belmont Abbey	03/22/2016	Lees-McRae		Lees-McRae		false		true	-									
2016	12380	2683	Belmont Abbey	04/02/2016	@ Mount Olive		Mount Olive		false		false	-									
2016	12380	2683	Belmont Abbey	04/06/2016	@ Coker		Coker		false		false	-									
2016	12380	2683	Belmont Abbey	04/09/2016	North Greenville		North Greenville		false		true	-									
2016	12380	2683	Belmont Abbey	04/13/2016	Limestone		Limestone		false		true	-									
2016	12380	2683	Belmont Abbey	04/16/2016	@ Mars Hill		Mars Hill		false		false	-									
2016	12380	2683	Belmont Abbey	04/23/2016	@ Pfeiffer		Pfeiffer		false		false	-									
2016	12380	56	Bentley	03/05/2016	NYIT		NYIT	http://stats.ncaa.org/team/477/12380	false		true	L 3 - 8	false	3 - 8	false	3	8	false		4042758	http://stats.ncaa.org/game/index/4042758?org_id=477
2016	12380	56	Bentley	03/15/2016	@ Catawba		Catawba		false		false	-									
2016	12380	56	Bentley	03/19/2016	Franklin Pierce		Franklin Pierce		false		true	-									
2016	12380	56	Bentley	03/26/2016	Assumption		Assumption		false		true	-									
2016	12380	56	Bentley	03/29/2016	@ Southern N.H.		Southern N.H.		false		false	-									
2016	12380	56	Bentley	04/02/2016	@ Saint Michael's		Saint Michael's		false		false	-									
2016	12380	56	Bentley	04/06/2016	Merrimack		Merrimack		false		true	-									
2016	12380	56	Bentley	04/09/2016	@ American Int'l		American Int'l		false		false	-									
2016	12380	56	Bentley	04/12/2016	@ Saint Rose		Saint Rose		false		false	-									
2016	12380	56	Bentley	04/16/2016	@ Adelphi		Adelphi		false		false	-									
2016	12380	56	Bentley	04/20/2016	Pace		Pace		false		true	-									
2016	12380	56	Bentley	04/23/2016	@ St. Anselm		St. Anselm		false		false	-									
2016	12380	56	Bentley	04/29/2016	Le Moyne		Le Moyne		false		true	-									
2016	12380	30094	Brevard	02/06/2016	@ Pfeiffer		Pfeiffer	http://stats.ncaa.org/team/542/12380	false		false	L 7 - 15	false	7 - 15	false	7	15	false		4005150	http://stats.ncaa.org/game/index/4005150?org_id=542
